David Maisonnette Jentjens;8.953546;0.08449170000000095;15.75
David Maisonnette Jentjens;9.5295661;0.07444969999999884;19.18
David Maisonnette Jentjens;9.5109308;0.072613500000001;8.91
David Maisonnette Jentjens;9.8093901;0.05990230000000096;11.36
David Maisonnette Jentjens;23.6777425;0.11793769999999881;47.19
David Maisonnette Jentjens;23.596971800000002;0.13304190000000204;53.25
David Maisonnette Jentjens;300.8159758;0.06938430000002427;75.64
David Maisonnette Jentjens;327.6061631;0.06881039999996119;93.71
David Maisonnette Jentjens;331.0280616;0.07359189999999671;93.81
